"X","Virus","taxonomy_g"
3065,"T16_D__k141_343832||full","Halomonas"
3066,"T16_D__k141_366482||full","Carnobacterium_A"
3067,"T16_D__k141_374820||full","TMED112"
3068,"T16_D__k141_382394||full","TMED211"
3069,"T16_D__k141_396124||full","Mf105b01"
3070,"T16_D__k141_490136||full","Croceibacter"
3071,"T16_D__k141_504289||full","Tenacibaculum"
3072,"T16_D__k141_506841||full","UBA1711"
3073,"T16_D__k141_519095||full","Muricauda"
3074,"T16_D__k141_520698||lt2gene","Flavobacterium"
3075,"T16_D__k141_560491||full","Acinetobacter"
3076,"T16_D__k141_561844||full","GCA-2704625"
3077,"T16_D__k141_565889||full","UBA974"
3078,"T16_D__k141_588268||full","Joostella"
3079,"T16_D__k141_639516||full","GCA-2701545"
3080,"T16_D__k141_641778||full","BACL11"
3081,"T16_D__k141_661869||full","Prochlorococcus"
3082,"T16_D__k141_667607||full","Croceibacter"
3083,"T16_D__k141_678637||full","UBA1994"
3084,"T16_D__k141_695616||full","UBA12382"
3085,"T16_D__k141_696469||full","Mf105b01"
3086,"T16_D__k141_700584||full","Pelagibacter_A"
3087,"T16_D__k141_705571||full","UBA6624"
3088,"T16_D__k141_737764||full","JABSQH01"
3089,"T16_D__k141_745251||full","ARS23"
3090,"T16_D__k141_760228||full","PRS1"
3091,"T16_D__k141_828313||full","Paludibacter"
3092,"T16_D__k141_853829||full","MED-G52"
3093,"T16_D__k141_857536||full","Hyphobacterium"
3094,"T16_D__k141_905237||full","Rhodoferax"
3095,"T16_D__k141_905237||full","Rhodoferax"
3096,"T16_D__k141_911685||full","TMED211"
3097,"T16_D__k141_914379||full","SCGC-AAA076-P13"
3098,"T16_D__k141_914379||full","SCGC-AAA076-P13"
3099,"T16_D__k141_919955||full","GCA-2704625"
3100,"T16_D__k141_920809||full","UBA9973"
3101,"T16_D__k141_945505||full","MGIIb-O5"
3102,"T16_D__k141_946431||full","UBA1994"
3103,"T16_D__k141_950761||full","MED-G116"
3104,"T16_S__k141_1058845||full","SAR86A"
3105,"T16_S__k141_1124413||full","Prochlorococcus_B"
3106,"T16_S__k141_1178154||full","Flavobacterium"
3107,"T16_S__k141_163422||full","Psychroserpens"
3108,"T16_S__k141_166595||full_1","GCA-2732015"
3109,"T16_S__k141_192002||full","Sediminibacterium"
3110,"T16_S__k141_233602||full","AG-337-I02"
3111,"T16_S__k141_311976||full","D2472"
3112,"T16_S__k141_311976||full","D2472"
3113,"T16_S__k141_320852||full","MEDG-81"
3114,"T16_S__k141_330760||full","ARS21"
3115,"T16_S__k141_452994||full","Pelagibacter"
3116,"T16_S__k141_475455||full","GCA-2691145"
3117,"T16_S__k141_518438||full","TMED-70"
3118,"T16_S__k141_547767||full","AG-337-I02"
3119,"T16_S__k141_677574||full","UBA1994"
3120,"T16_S__k141_678624||full","GCA-2698665"
3121,"T16_S__k141_705849||full","GCA-002723295"
3122,"T16_S__k141_774620||full","GCA-2689925"
3123,"T16_S__k141_896653||full","UBA5078"
3124,"T16_S__k141_947271||full","UBA7916"
3125,"T16_S__k141_983903||full","UBA7326"
3126,"T20_S__k141_1044265||full","MED-G82"
3127,"T20_S__k141_1050298||full","MED-G116"
3128,"T20_S__k141_1067778||full","Cellulophaga"
3129,"T20_S__k141_1096832||full","Pusillimonas_A"
3130,"T20_S__k141_1101088||full","MGIIb-O2"
3131,"T20_S__k141_1125998||full","MED-G52"
3132,"T20_S__k141_1126314||full","MB11C04"
3133,"T20_S__k141_1126314||full","Pelagibacter"
3134,"T20_S__k141_1132937||full","Pelagibacter"
3135,"T20_S__k141_1203744||full","MGIIb-O3"
3136,"T20_S__k141_139219||full","MGIIb-O3"
3137,"T20_S__k141_249348||full","Joostella"
3138,"T20_S__k141_26561||full","MEDG-81"
3139,"T20_S__k141_283450||full","UBA11654"
3140,"T20_S__k141_324991||full","Joostella"
3141,"T20_S__k141_330399||full","Pelagibacter"
3142,"T20_S__k141_35122||full","Pelagibacter"
3143,"T20_S__k141_402496||full","UBA7377"
3144,"T20_S__k141_438683||full","Halomonas"
3145,"T20_S__k141_446335||full","GCA-2691145"
3146,"T20_S__k141_492160||full","UBA7916"
3147,"T20_S__k141_564900||full","D2472"
3148,"T20_S__k141_564900||full","D2472"
3149,"T20_S__k141_640167||full","UBA8296"
3150,"T20_S__k141_729460||full","ARS21"
3151,"T20_S__k141_8024||full","TMED131"
3152,"T20_S__k141_90182||full","Pelagibacter"
3153,"T20_S__k141_90845||full","Hyphobacterium"
3154,"T20_S__k141_997177||full","Winogradskyella"
3155,"T24_S__k141_148085||full","Pusillimonas_A"
3156,"T24_S__k141_148576||full","GCA-2699365"
3157,"T24_S__k141_157809||full","TMED15"
3158,"T24_S__k141_166388||full","GCA-2697505"
3159,"T24_S__k141_229948||full","Joostella"
3160,"T24_S__k141_245629||full","Synechococcus_E"
3161,"T24_S__k141_282465||full_1","Flavobacterium"
3162,"T24_S__k141_329960||full","TMED112"
3163,"T24_S__k141_329960||full","TMED112"
3164,"T24_S__k141_329960||full","AG-339-G14"
3165,"T24_S__k141_329960||full","TMED112"
3166,"T24_S__k141_372486||full","UBA854"
3167,"T24_S__k141_379576||full","DT-91"
3168,"T24_S__k141_451709||full","TMED123"
3169,"T24_S__k141_45508||full","UBA7377"
3170,"T24_S__k141_463751||full","AG-337-I02"
3171,"T24_S__k141_478824||full","ARS21"
3172,"T24_S__k141_542715||full","Winogradskyella"
3173,"T24_S__k141_542715||full","Winogradskyella"
3174,"T24_S__k141_551758||full","Pusillimonas_A"
3175,"T24_S__k141_595135||full","Hyphobacterium"
3176,"T24_S__k141_603013||full","Pelagibacter_A"
3177,"T24_S__k141_610698||full","Pelagibacter"
3178,"T24_S__k141_617641||full","Epulopiscium_A"
3179,"T24_S__k141_672141||full","ARS21"
3180,"T24_S__k141_767526||full","Croceibacter"
3181,"T24_S__k141_841330||full","Maribacter_B"
3182,"T24_S__k141_88932||full","ARS10"
3183,"T24_S__k141_891641||full","UBA12191"
3184,"T24_S__k141_981261||full","GCA-2704625"
3185,"T24_S__k141_982021||full","UBA1275"
3186,"T28_S__k141_1019703||full","ARS21"
3187,"T28_S__k141_1027546||full","UBA4441"
3188,"T28_S__k141_1028994||full","AG-337-I02"
3189,"T28_S__k141_1206424||full","UBA4421"
3190,"T28_S__k141_1270311||full","Flavobacterium"
3191,"T28_S__k141_201119||full","TMED96"
3192,"T28_S__k141_201789||full","UBA1994"
3193,"T28_S__k141_22273||full","UBA854"
3194,"T28_S__k141_228972||full","Vibrio"
3195,"T28_S__k141_272511||full","SW10"
3196,"T28_S__k141_314566||full","UBA1994"
3197,"T28_S__k141_339630||full","GCA-2707915"
3198,"T28_S__k141_352535||full","Jejuia"
3199,"T28_S__k141_365481||full","Hyphobacterium"
3200,"T28_S__k141_437952||full","ARS10"
3201,"T28_S__k141_508052||full","Pelagibacter"
3202,"T28_S__k141_511430||full","Joostella"
3203,"T28_S__k141_561842||full","CAIJKW01"
3204,"T28_S__k141_605||full","BRH-c54"
3205,"T28_S__k141_673283||full","Pelagibacter"
3206,"T28_S__k141_752101||full","Hyphobacterium"
3207,"T28_S__k141_753174||full","Hyphobacterium"
3208,"T28_S__k141_781764||full","ARS21"
3209,"T28_S__k141_850194||full","GCA-2704665"
3210,"T28_S__k141_854371||full","ARS21"
3211,"T28_S__k141_907437||full","GCA-2689925"
3212,"T28_S__k141_91305||full","GCA-2691145"
3213,"T28_S__k141_929320||full","UBA8316"
3214,"T32_S__k141_1009555||full","AG-337-I02"
3215,"T32_S__k141_1125280||full","TMED112"
3216,"T32_S__k141_1135867||full","Pelagibacter"
3217,"T32_S__k141_1178589||full","Prochlorococcus_A"
3218,"T32_S__k141_1186376||full","Pelagibacter"
3219,"T32_S__k141_1209306||full","SCGC-AAA160-P02"
3220,"T32_S__k141_1301260||full","Pelagibacter_A"
3221,"T32_S__k141_1303445||full","TMED165"
3222,"T32_S__k141_183478||full","Croceibacter"
3223,"T32_S__k141_24346||full","GCA-2697505"
3224,"T32_S__k141_269708||full","GCA-2697505"
3225,"T32_S__k141_287455||full","Hyphobacterium"
3226,"T32_S__k141_352177||full","BRH-c54"
3227,"T32_S__k141_404226||full","CACNXK01"
3228,"T32_S__k141_422060||full","Poseidonia"
3229,"T32_S__k141_455085||full","Pelagibacter"
3230,"T32_S__k141_50216||full","Pelagibacter"
3231,"T32_S__k141_504409||full","Actinomarina"
3232,"T32_S__k141_528741||full","Hyphobacterium"
3233,"T32_S__k141_554560||full","Hyphobacterium"
3234,"T32_S__k141_593476||full","AG-337-I02"
3235,"T32_S__k141_600240||full","MB11C04"
3236,"T32_S__k141_601986||full","Prochlorococcus_A"
3237,"T32_S__k141_676783||full","Hyphobacterium"
3238,"T32_S__k141_687240||full","Pelagibacter"
3239,"T32_S__k141_759234||full","GCA-2697505"
3240,"T32_S__k141_785769||full","UBA8316"
3241,"T32_S__k141_834535||full","MB11C04"
3242,"T32_S__k141_846940||full","Flavobacterium"
3243,"T32_S__k141_84921||full","Pelagibacter_A"
3244,"T32_S__k141_853701||full","Winogradskyella"
3245,"T32_S__k141_875684||full","Pelagibacter"
3246,"T32_S__k141_925638||full","ARS21"
3247,"T32_S__k141_925638||full","GCA-2697505"
3248,"T36_S__k141_1028030||full","Porticoccus"
3249,"T36_S__k141_1130768||full","Pelagibacter_A"
3250,"T36_S__k141_1137632||full","GCA-2697505"
3251,"T36_S__k141_1187668||full","SAR86A"
3252,"T36_S__k141_1225154||full","UBA7377"
3253,"T36_S__k141_1228527||full","GCA-2689995"
3254,"T36_S__k141_1247134||full","GCA-2699365"
3255,"T36_S__k141_1322158||full","MEDG-81"
3256,"T36_S__k141_1343003||full","Poseidonia"
3257,"T36_S__k141_202932||full","Luminiphilus"
3258,"T36_S__k141_202932||full","Luminiphilus"
3259,"T36_S__k141_241209||full","Photorhabdus"
3260,"T36_S__k141_241209||full","Photorhabdus"
3261,"T36_S__k141_241209||full","Photorhabdus"
3262,"T36_S__k141_241209||full","Xenorhabdus"
3263,"T36_S__k141_2520||full","Hyphobacterium"
3264,"T36_S__k141_278414||full","GCA-2702235"
3265,"T36_S__k141_288573||full","GCA-2689995"
3266,"T36_S__k141_34898||full","SAR86A"
3267,"T36_S__k141_34898||full","SCGC-AAA076-P13"
3268,"T36_S__k141_405233||full","AAA536-G10"
3269,"T36_S__k141_405233||full","AAA536-G10"
3270,"T36_S__k141_437067||full","Pelagibacter"
3271,"T36_S__k141_489525||full","UBA7377"
3272,"T36_S__k141_513048||full","Epulopiscium_A"
3273,"T36_S__k141_517418||full","Pelagibacter"
3274,"T36_S__k141_525559||full","UBA8316"
3275,"T36_S__k141_723120||full","ARS21"
3276,"T36_S__k141_735970||full","Hyphobacterium"
3277,"T36_S__k141_741066||full","GCA-2697505"
3278,"T36_S__k141_879477||full","GCA-2691245"
3279,"T36_S__k141_887378||full","Winogradskyella"
3280,"T36_S__k141_900488||full","Mesoflavibacter"
3281,"T36_S__k141_941116||full","UBA7377"
3282,"T36_S__k141_995305||full","Prochlorococcus"
3283,"T40_D__k141_1006556||full","Marinomonas"
3284,"T40_D__k141_1007418||full","Pelagibacter_A"
3285,"T40_D__k141_1021961||full","Cellulophaga"
3286,"T40_D__k141_1041853||full","TMED108"
3287,"T40_D__k141_1063821||full","Sediminibacterium"
3288,"T40_D__k141_1066156||full","UBA721"
3289,"T40_D__k141_106952||full","AAA536-G10"
3290,"T40_D__k141_1070744||full","Pelagibacter"
3291,"T40_D__k141_1082895||full","SAR86A"
3292,"T40_D__k141_1085497||full","Clostridium"
3293,"T40_D__k141_11017||full","Winogradskyella"
3294,"T40_D__k141_110865||full","HTCC2207"
3295,"T40_D__k141_1182482||full","Joostella"
3296,"T40_D__k141_124577||full","Oceanihabitans"
3297,"T40_D__k141_124918||full","JN-1"
3298,"T40_D__k141_125500||full","Vibrio"
3299,"T40_D__k141_138756||full","UBA10364"
3300,"T40_D__k141_154995||full","ASP10-05a"
3301,"T40_D__k141_15733||full","GCA-2704625"
3302,"T40_D__k141_191332||full","Joostella"
3303,"T40_D__k141_225339||full","TMED78"
3304,"T40_D__k141_2278||full","BRH-c54"
3305,"T40_D__k141_23504||full","GCA-2689925"
3306,"T40_D__k141_238706||full","MB11C04"
3307,"T40_D__k141_258486||full","OM182"
3308,"T40_D__k141_277646||full","TMED-70"
3309,"T40_D__k141_299222||full","Cellulophaga"
3310,"T40_D__k141_303386||full","Hyphobacterium"
3311,"T40_D__k141_306673||full","GCA-2704625"
3312,"T40_D__k141_334657||full","Tenacibaculum"
3313,"T40_D__k141_37070||full","Vibrio"
3314,"T40_D__k141_37875||full","UBA7446"
3315,"T40_D__k141_382993||full","Prochlorococcus_B"
3316,"T40_D__k141_388995||full","Prochlorococcus"
3317,"T40_D__k141_393667||full","Joostella"
3318,"T40_D__k141_44324||full","D2472"
3319,"T40_D__k141_451341||full","Serratia"
3320,"T40_D__k141_457338||full","Joostella"
3321,"T40_D__k141_458678||full","ASP10-05a"
3322,"T40_D__k141_459786||full","Joostella"
3323,"T40_D__k141_466148||full","Joostella"
3324,"T40_D__k141_480332||full","Winogradskyella"
3325,"T40_D__k141_561457||full","Vibrio"
3326,"T40_D__k141_567364||full","TMED112"
3327,"T40_D__k141_571079||full","Prochlorococcus_B"
3328,"T40_D__k141_574107||full","Joostella"
3329,"T40_D__k141_578591||full","Joostella"
3330,"T40_D__k141_597541||full","RJJX01"
3331,"T40_D__k141_60611||full","Prochlorococcus_B"
3332,"T40_D__k141_610341||full","UBA721"
3333,"T40_D__k141_620120||full","Joostella"
3334,"T40_D__k141_624585||full","TMED88"
3335,"T40_D__k141_651029||full","Streptococcus"
3336,"T40_D__k141_673844||full","GCA-2707915"
3337,"T40_D__k141_680366||full","UBA1994"
3338,"T40_D__k141_712261||full","JAAYHV01"
3339,"T40_D__k141_74453||full","HIMB30"
3340,"T40_D__k141_758817||full","Hyphobacterium"
3341,"T40_D__k141_761561||full","GCA-2705445"
3342,"T40_D__k141_762860||full","UBA7446"
3343,"T40_D__k141_772144||full","Hyphobacterium"
3344,"T40_D__k141_772685||full","ARS23"
3345,"T40_D__k141_774495||full","Tenacibaculum"
3346,"T40_D__k141_791047||full","TMED211"
3347,"T40_D__k141_80865||full","HTCC2207"
3348,"T40_D__k141_82706||full","Flavobacterium"
3349,"T40_D__k141_82706||full","Flavobacterium"
3350,"T40_D__k141_831904||full","GCA-2704625"
3351,"T40_D__k141_83477||full","Pelagibacter"
3352,"T40_D__k141_837215||full","UBA2588"
3353,"T40_D__k141_88726||full","Pelagibacter"
3354,"T40_D__k141_893852||full","Jejuia"
3355,"T40_D__k141_89434||full","Joostella"
3356,"T40_D__k141_915112||full","Joostella"
3357,"T40_D__k141_93043||full","Lactobacillus"
3358,"T40_D__k141_942275||full","UBA2588"
3359,"T40_D__k141_949763||full","Rickettsiella_A"
3360,"T40_D__k141_957596||full","AAA240-E13"
3361,"T40_D__k141_967760||full","TMED108"
3362,"T40_D__k141_991096||full","Vibrio"
3363,"T40_D__k141_991911||full","TMED88"
3364,"T40_S__k141_1029043||full","Ichthyenterobacterium"
3365,"T40_S__k141_1029043||full","CAU-1491"
3366,"T40_S__k141_1059024||full","GCA-2690565"
3367,"T40_S__k141_225420||full","SW10"
3368,"T40_S__k141_278469||full","GCA-2689995"
3369,"T40_S__k141_288239||full","Hyphobacterium"
3370,"T40_S__k141_312215||full","Flavobacterium"
3371,"T40_S__k141_380703||full","MGIIa-L2"
3372,"T40_S__k141_382060||full","Hyphobacterium"
3373,"T40_S__k141_491008||full","TMED108"
3374,"T40_S__k141_512241||full","Wolbachia"
3375,"T40_S__k141_528564||full","Tenacibaculum"
3376,"T40_S__k141_564998||full","AG-337-I02"
3377,"T40_S__k141_656736||full","GCA-2701545"
3378,"T40_S__k141_708737||full","Hyphobacterium"
3379,"T40_S__k141_781344||full","UBA10364"
3380,"T44_S__k141_1017235||full","Pseudohongiella"
3381,"T44_S__k141_1043724||full","Pseudoalteromonas"
3382,"T44_S__k141_1068564||full","Prochlorococcus_A"
3383,"T44_S__k141_1077943||full","GCA-2691145"
3384,"T44_S__k141_1089970||full","GCA-2702235"
3385,"T44_S__k141_1154938||full","AG-337-I02"
3386,"T44_S__k141_1160004||full","Winogradskyella"
3387,"T44_S__k141_1213439||full","Alteromonas"
3388,"T44_S__k141_164240||full","TMED108"
3389,"T44_S__k141_175675||full","GCA-002718655"
3390,"T44_S__k141_176010||full","BRH-c54"
3391,"T44_S__k141_185934||full","Pelagibacter"
3392,"T44_S__k141_190521||full","SAR86A"
3393,"T44_S__k141_203046||full","MB11C04"
3394,"T44_S__k141_207491||full","D2472"
3395,"T44_S__k141_252949||full","MED-G52"
3396,"T44_S__k141_262148||full","Winogradskyella"
3397,"T44_S__k141_300691||full","Hyphobacterium"
3398,"T44_S__k141_347628||full","AG-337-I02"
3399,"T44_S__k141_356398||full","GCA-2691145"
3400,"T44_S__k141_46292||full","TMED220"
3401,"T44_S__k141_493740||full","Pseudomonas_E"
3402,"T44_S__k141_495231||full","UBA10364"
3403,"T44_S__k141_495231||full","Luminiphilus"
3404,"T44_S__k141_499557||full","TMED-70"
3405,"T44_S__k141_582925||full","Hyphobacterium"
3406,"T44_S__k141_699933||full","2-12-FULL-41-20"
3407,"T44_S__k141_712203||full","GCA-2689925"
3408,"T44_S__k141_726319||full","UBA10364"
3409,"T44_S__k141_907125||full","Winogradskyella"
3410,"T44_S__k141_933973||full","Pelagibacter"
3411,"T44_S__k141_936303||full","Croceibacter"
3412,"T44_S__k141_988351||full","Hyphobacterium"
3413,"T44_S__k141_99090||full","Pelagibacter"
3414,"T44_S__k141_999352||full","TMED78"
3415,"T48_S__k141_1028333||full","WO2-35-19"
3416,"T48_S__k141_204604||full","TMED-70"
3417,"T48_S__k141_280227||full","Actinomarina"
3418,"T48_S__k141_300131||full","Vibrio"
3419,"T48_S__k141_326555||full","UBA1096"
3420,"T48_S__k141_373081||full","D2472"
3421,"T48_S__k141_414149||full","Pelagibacter"
3422,"T48_S__k141_475685||full","Pelagibacter"
3423,"T48_S__k141_483061||full","TMED131"
3424,"T48_S__k141_544315||full","Sediminibacterium"
3425,"T48_S__k141_555782||full","Hyphobacterium"
3426,"T48_S__k141_621934||full","GCA-2704625"
3427,"T48_S__k141_682575||full","Actinomarina"
3428,"T48_S__k141_719086||full","Pelagibacter"
3429,"T48_S__k141_765087||full","Joostella"
3430,"T48_S__k141_812564||full","Pelagibacter_A"
3431,"T48_S__k141_829489||full","UBA8316"
3432,"T48_S__k141_836569||full","Hyphobacterium"
3433,"T48_S__k141_921265||full","UBA8316"
3434,"T48_S__k141_944||full","UBA7916"
3435,"T48_S__k141_956424||full","BRH-c54"
3436,"T48_S__k141_956499||full","TMED-70"
3437,"T4_D_k141_1003811||full","Galbibacter"
3438,"T4_D_k141_1024387||full","Sediminibacterium"
3439,"T4_D_k141_1037595||full","UBA721"
3440,"T4_D_k141_1038048||full","Actinomarina"
3441,"T4_D_k141_1063411||full","BACL11"
3442,"T4_D_k141_1065925||full","Prochlorococcus_A"
3443,"T4_D_k141_1087326||full","Prochlorococcus_A"
3444,"T4_D_k141_1104238||full","AG-363-N16"
3445,"T4_D_k141_1105473||full","UBA1994"
3446,"T4_D_k141_1113565||full","TMED-70"
3447,"T4_D_k141_1154981||full","CAG-603"
3448,"T4_D_k141_1159855||full","JABSQH01"
3449,"T4_D_k141_116732||full","VFHP01"
3450,"T4_D_k141_1173619||full","Acinetobacter"
3451,"T4_D_k141_1173619||full","Acinetobacter"
3452,"T4_D_k141_121282||full","Hyphobacterium"
3453,"T4_D_k141_1212959||full","Hyphobacterium"
3454,"T4_D_k141_122998||full","Pelagibacter"
3455,"T4_D_k141_1251179||full","Sediminibacterium"
3456,"T4_D_k141_1261979||full","Actinomarina"
3457,"T4_D_k141_1269523||full","Croceibacter"
3458,"T4_D_k141_137819||full","GCA-2707915"
3459,"T4_D_k141_140773||full","Aquimarina"
3460,"T4_D_k141_140923||full","GCA-2704665"
3461,"T4_D_k141_144934||full","Croceibacter"
3462,"T4_D_k141_154305||full","TMED25"
3463,"T4_D_k141_154305||full","Aquimarina"
3464,"T4_D_k141_164516||full","SP79"
3465,"T4_D_k141_192295||full","ARS21"
3466,"T4_D_k141_198630||full","Prochlorococcus_B"
3467,"T4_D_k141_284506||full","Actinomarina"
3468,"T4_D_k141_300350||full","UBA4416"
3469,"T4_D_k141_308331||full","Acinetobacter"
3470,"T4_D_k141_308331||full","Acinetobacter"
3471,"T4_D_k141_325150||full","GCA-2704665"
3472,"T4_D_k141_342831||full","UBA1994"
3473,"T4_D_k141_355888||full","Sediminibacterium"
3474,"T4_D_k141_379018||full","Prochlorococcus_A"
3475,"T4_D_k141_404662||full","Tatlockia"
3476,"T4_D_k141_40523||full","UBA11654"
3477,"T4_D_k141_407657||full","AM-2324"
3478,"T4_D_k141_443472||full","GCA-2704625"
3479,"T4_D_k141_44765||full","Prochlorococcus_B"
3480,"T4_D_k141_492686||full","Croceibacter"
3481,"T4_D_k141_515705||full","D2472"
3482,"T4_D_k141_605483||full","GCA-002712045"
3483,"T4_D_k141_647472||full","Croceibacter"
3484,"T4_D_k141_648639||full","Arenitalea"
3485,"T4_D_k141_649621||full","Nitrosopelagicus"
3486,"T4_D_k141_668760||full","UBA2588"
3487,"T4_D_k141_683981||full","JAAYSY01"
3488,"T4_D_k141_708404||full","ARS21"
3489,"T4_D_k141_723187||full","Croceibacter"
3490,"T4_D_k141_750030||full","UBA8592"
3491,"T4_D_k141_751289||full","Actinomarina"
3492,"T4_D_k141_777662||full","VFHP01"
3493,"T4_D_k141_780268||full","TMED211"
3494,"T4_D_k141_783276||full","SCGC-AAA076-P13"
3495,"T4_D_k141_783938||full","Cycloclasticus"
3496,"T4_D_k141_794741||full","VFHP01"
3497,"T4_D_k141_815338||full","UBA11654"
3498,"T4_D_k141_826724||lt2gene","TMED112"
3499,"T4_D_k141_851309||full","Croceibacter"
3500,"T4_D_k141_864035||full","Winogradskyella"
3501,"T4_D_k141_873127||full","Croceibacter"
3502,"T4_D_k141_913368||full","GCA-2698665"
3503,"T4_D_k141_935832||full","Photobacterium"
3504,"T4_D_k141_988986||full","Vibrio"
3505,"T4_S__k141_1199382||full","Pelagibacter"
3506,"T4_S__k141_1204458||full","Pelagibacter"
3507,"T4_S__k141_1206455||full","TMED-70"
3508,"T4_S__k141_1255712||full","MGIIb-O3"
3509,"T4_S__k141_1351613||full","TMED48"
3510,"T4_S__k141_165163||full","MEDG-81"
3511,"T4_S__k141_165163||full","MEDG-81"
3512,"T4_S__k141_173362||full","Pelagibacter"
3513,"T4_S__k141_176667||full","Pelagibacter"
3514,"T4_S__k141_186257||full","Joostella"
